seed,family,dataset,comparison,pairing,a_method,a_protocol,a_selector,b_method,b_protocol,b_selector,coordinate,n_units,delta_mean,lo,hi,sign_stability,excludes_zero,status
20260924,native_horizon_selector,pokec_n,FairSIN (SAGE): controlled -> native,same_split_different_run,FairSIN-SAGE,controlled,common_bce,FairSIN-SAGE,native,common_bce,negEO,30,0.0006380333333333332,-0.0015438999999999995,0.002903772499999999,0.7193,False,ok
20260924,native_horizon_selector,pokec_z,FairSIN (SAGE): controlled -> native,same_split_different_run,FairSIN-SAGE,controlled,common_bce,FairSIN-SAGE,native,common_bce,dAUC,30,-0.0004286333333333355,-0.0019476674999999997,0.0002461675000000062,0.6551,False,ok
20260924,native_horizon_selector,pokec_z,FairSIN (SAGE): controlled -> native,same_split_different_run,FairSIN-SAGE,controlled,common_bce,FairSIN-SAGE,native,common_bce,negDP,30,-3.46666666666667e-05,-0.0007145691666666668,0.0007173999999999998,0.5506,False,ok
20260924,native_horizon_selector,pokec_z,FairSIN (SAGE): controlled -> native,same_split_different_run,FairSIN-SAGE,controlled,common_bce,FairSIN-SAGE,native,common_bce,negEO,30,0.0004980666666666663,-0.001022503333333334,0.003474833333333333,0.5015,False,ok
20260924,native_horizon_selector,bail,FairVGNN (default): controlled -> native,same_split_different_run,FairVGNN,controlled,common_bce,FairVGNN,native,common_bce,dAUC,30,0.015581499999999993,0.0063087841666666505,0.025211244166666678,0.9999,True,ok
20260924,native_horizon_selector,bail,FairVGNN (default): controlled -> native,same_split_different_run,FairVGNN,controlled,common_bce,FairVGNN,native,common_bce,negDP,30,-0.0037341,-0.008710037500000002,0.0012528199999999982,0.925,False,ok
20260924,native_horizon_selector,bail,FairVGNN (default): controlled -> native,same_split_different_run,FairVGNN,controlled,common_bce,FairVGNN,native,common_bce,negEO,30,0.0011930666666666672,-0.005989449166666667,0.008540777499999996,0.6372,False,ok
20260924,native_horizon_selector,bail,SFG (default): controlled -> native,same_split_different_run,SFG,controlled,common_bce,SFG,native,common_bce,dAUC,30,-0.0011597333333333312,-0.004453212499999998,0.0015350858333333134,0.8026,False,ok
20260924,native_horizon_selector,bail,SFG (default): controlled -> native,same_split_different_run,SFG,controlled,common_bce,SFG,native,common_bce,negDP,30,-0.003695966666666666,-0.012778546666666666,0.0036625566666666676,0.7987,False,ok
20260924,native_horizon_selector,bail,SFG (default): controlled -> native,same_split_different_run,SFG,controlled,common_bce,SFG,native,common_bce,negEO,30,-0.003555633333333334,-0.01226986916666667,0.0016580208333333308,0.8716,False,ok
20260924,native_horizon_selector,credit,SFG (default): controlled -> native,same_split_different_run,SFG,controlled,common_bce,SFG,native,common_bce,dAUC,30,-0.0002702666666666594,-0.002417904999999984,0.0019001533333333415,0.598,False,ok
20260924,native_horizon_selector,credit,SFG (default): controlled -> native,same_split_different_run,SFG,controlled,common_bce,SFG,native,common_bce,negDP,30,0.0005101666666666678,-0.008090287499999998,0.013030369166666656,0.4836,False,ok
20260924,native_horizon_selector,credit,SFG (default): controlled -> native,same_split_different_run,SFG,controlled,common_bce,SFG,native,common_bce,negEO,30,-0.0014401666666666673,-0.008836722500000001,0.007197540833333327,0.6557,False,ok
20260924,native_horizon_selector,german,SFG (default): controlled -> native,same_split_different_run,SFG,controlled,common_bce,SFG,native,common_bce,dAUC,30,-0.0032406333333333463,-0.03342617833333337,0.019789965833333343,0.5557,False,ok
20260924,native_horizon_selector,german,SFG (default): controlled -> native,same_split_different_run,SFG,controlled,common_bce,SFG,native,common_bce,negDP,30,-0.04570983333333333,-0.12186755916666667,0.034602415833333316,0.8806,False,ok
20260924,native_horizon_selector,german,SFG (default): controlled -> native,same_split_different_run,SFG,controlled,common_bce,SFG,native,common_bce,negEO,30,-0.029821166666666673,-0.08946417999999999,0.03724290749999999,0.8276,False,ok
20260924,published_procedure,german,FairGB (default): controlled -> published procedure,same_split_different_run,FairGB,controlled,common_bce,FairGB,native,common_bce,dAUC,30,-0.006242499999999994,-0.029701754999999993,0.01522549166666664,0.698,False,ok
20260924,published_procedure,german,FairGB (default): controlled -> published procedure,same_split_different_run,FairGB,controlled,common_bce,FairGB,native,common_bce,negDP,30,0.047634366666666664,-0.025658286666666676,0.12381633333333318,0.8936,False,ok
20260924,published_procedure,german,FairGB (default): controlled -> published procedure,same_split_different_run,FairGB,controlled,common_bce,FairGB,native,common_bce,negEO,30,0.03802316666666667,-0.02860278666666666,0.10921310999999997,0.8648,False,ok
20260924,published_procedure,credit,FairVGNN (default): controlled -> published procedure,same_split_different_run,FairVGNN,controlled,common_bce,FairVGNN,native,common_bce,dAUC,30,-0.006134433333333344,-0.01564804583333333,0.001739080833333303,0.9264,False,ok
20260924,published_procedure,credit,FairVGNN (default): controlled -> published procedure,same_split_different_run,FairVGNN,controlled,common_bce,FairVGNN,native,common_bce,negDP,30,0.03208026666666667,-0.004485814999999999,0.08114022916666665,0.9525,False,ok
20260924,published_procedure,credit,FairVGNN (default): controlled -> published procedure,same_split_different_run,FairVGNN,controlled,common_bce,FairVGNN,native,common_bce,negEO,30,0.033879066666666666,-0.0048844158333333386,0.09177108416666664,0.9477,False,ok
20260924,published_procedure,german,FairVGNN (default): controlled -> published procedure,same_split_different_run,FairVGNN,controlled,common_bce,FairVGNN,native,common_bce,dAUC,30,-0.15343246666666668,-0.19164482499999994,-0.11116462999999997,1.0,True,ok
20260924,published_procedure,german,FairVGNN (default): controlled -> published procedure,same_split_different_run,FairVGNN,controlled,common_bce,FairVGNN,native,common_bce,negDP,30,0.19318193333333333,0.059258774166666674,0.3387477183333333,0.9989,True,ok
20260924,published_procedure,german,FairVGNN (default): controlled -> published procedure,same_split_different_run,FairVGNN,controlled,common_bce,FairVGNN,native,common_bce,negEO,30,0.15188906666666666,0.026454839166666688,0.3021322283333334,0.9938,True,ok
20260924,published_procedure,german,NIFTY (default): controlled -> published procedure,same_split_different_run,NIFTY,controlled,common_bce,NIFTY,native,common_bce,dAUC,30,0.0811314,0.04911544916666666,0.115029735,1.0,True,ok
20260924,published_procedure,german,NIFTY (default): controlled -> published procedure,same_split_different_run,NIFTY,controlled,common_bce,NIFTY,native,common_bce,negDP,30,-0.14457146666666665,-0.22641107166666666,-0.05811179833333339,0.9999,True,ok
20260924,published_procedure,german,NIFTY (default): controlled -> published procedure,same_split_different_run,NIFTY,controlled,common_bce,NIFTY,native,common_bce,negEO,30,-0.12644783333333334,-0.19173601666666668,-0.06075377333333334,1.0,True,ok
