method,backbone,dataset,configuration,configuration_role,protocol,native_evaluation_role,baseline_reference_protocol,count_in_primary_summary,task_adaptation,status,n_units,tau_nonint_dAUC_mean,tau_nonint_dAUC_lo,tau_nonint_dAUC_hi,tau_nonint_negDP_mean,tau_nonint_negDP_lo,tau_nonint_negDP_hi,tau_nonint_negEO_mean,tau_nonint_negEO_lo,tau_nonint_negEO_hi,tau_I_dAUC_mean,tau_I_dAUC_lo,tau_I_dAUC_hi,tau_I_dAUC_sign_stability,tau_I_dAUC_resolved,tau_I_negDP_mean,tau_I_negDP_lo,tau_I_negDP_hi,tau_I_negDP_sign_stability,tau_I_negDP_resolved,tau_I_negEO_mean,tau_I_negEO_lo,tau_I_negEO_hi,tau_I_negEO_sign_stability,tau_I_negEO_resolved,tau_pkg_dAUC_mean,tau_pkg_dAUC_lo,tau_pkg_dAUC_hi,tau_pkg_negDP_mean,tau_pkg_negDP_lo,tau_pkg_negDP_hi,tau_pkg_negEO_mean,tau_pkg_negEO_lo,tau_pkg_negEO_hi,tau_I_dAUC_auc_selector_mean,tau_I_dAUC_auc_selector_lo,tau_I_dAUC_auc_selector_hi,tau_I_dAUC_auc_selector_sign_stability,tau_I_dAUC_auc_selector_resolved,tau_I_negDP_auc_selector_mean,tau_I_negDP_auc_selector_lo,tau_I_negDP_auc_selector_hi,tau_I_negDP_auc_selector_sign_stability,tau_I_negDP_auc_selector_resolved,tau_I_negEO_auc_selector_mean,tau_I_negEO_auc_selector_lo,tau_I_negEO_auc_selector_hi,tau_I_negEO_auc_selector_sign_stability,tau_I_negEO_auc_selector_resolved,nonint_larger_dAUC,nonint_larger_negDP,nonint_larger_negEO,caveat
FairSIN,GIN,credit,GIN,robustness,native,systematic,controlled_fixed_reference,False,,complete,30,0.007533888896972633,-7.788515065208752e-05,0.01535520451945754,0.12056568164679192,0.09532757987683205,0.1435443478621139,0.11765959244596118,0.09179776561371265,0.14167400278191716,-0.029047355207692763,-0.035041855435190214,-0.024285610056903786,1.0,True,0.053808523399342424,0.039747491648384224,0.0691926494299318,1.0,True,0.030936845970970923,0.015903438921472012,0.04764813023245123,1.0,True,-0.021513466310720132,-0.030221513784500987,-0.013760487852063349,0.17437420504613435,0.15160736257918095,0.19730994631942073,0.14859643841693213,0.12124983004698886,0.1752305785270274,-0.03695342179573031,-0.03998270584321502,-0.03391186510679823,1.0,True,0.002569774698490225,-0.03264506480808858,0.028176060248019538,0.8,False,0.0011757728112924064,-0.04220347249572929,0.029880287838181332,0.8666666666666667,False,False,True,True,"native protocol for the method arms only: the baseline is the fixed controlled reference trained at H = 200, so tau_I is a within-protocol contrast while tau_nonint and tau_pkg are measured against that fixed reference and are not a same-protocol B -> M contrast; robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairSIN,GIN,german,GIN,robustness,controlled,,same_protocol,False,,complete,30,0.011304126984126979,-0.007404476190476214,0.03659273015873012,0.27214397577158744,0.15835948940555622,0.38711041842415367,0.2542490335968903,0.1352581271858625,0.36988691600177304,-0.002854603174603165,-0.013791047619047618,0.00859434920634922,0.5333333333333333,False,0.0013284817005857327,-0.026310540546647287,0.03207605686921531,0.6551724137931034,False,-0.009252633588896556,-0.028738442937754315,0.007015646147347799,0.6071428571428571,False,0.008449523809523815,-0.018266952380952377,0.043603873015873,0.2734724574721731,0.14677761951767226,0.4002146485149825,0.24499640000799372,0.1241177130960245,0.3633477939034655,-0.010364444444444438,-0.017574666666666662,-0.004805015873015869,0.8,True,-0.021136730904774418,-0.09037296233240795,0.04645441500185373,0.5517241379310345,False,-0.02121875434570991,-0.08478600752268994,0.03933488284202567,0.5666666666666667,False,True,True,True,"robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairSIN,GIN,german,GIN,robustness,native,systematic,controlled_fixed_reference,False,,complete,30,0.01166476190476191,-0.00697015873015872,0.036119428571428566,0.27016931257326837,0.1549709097635116,0.38529290212502604,0.24884875348484548,0.131346312984118,0.3620217129671017,-0.00898031746031746,-0.03114926984126986,0.013463111111111122,0.6,False,0.03527609979045831,0.005435039894539559,0.06661843721608893,0.7241379310344828,False,0.004169381162630531,-0.02371230392156862,0.02790793183940237,0.5357142857142857,False,0.0026844444444444524,-0.033637365079365086,0.04786815873015877,0.3054454123637267,0.17447161690908428,0.4343107517517794,0.253018134647476,0.13110895939758885,0.3721454990240776,-0.01090793650793651,-0.022059936507936515,-0.001061523809523809,0.8,True,0.01934013775832111,-0.06683285847981436,0.10330010936704613,0.5333333333333333,False,0.008419492897631857,-0.07856562562525009,0.0862189802587702,0.5172413793103449,False,True,True,True,"native protocol for the method arms only: the baseline is the fixed controlled reference trained at H = 200, so tau_I is a within-protocol contrast while tau_nonint and tau_pkg are measured against that fixed reference and are not a same-protocol B -> M contrast; robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairSIN,GIN,pokec_n,GIN,robustness,controlled,,same_protocol,False,,complete,30,-0.028586684650619434,-0.0356876612956449,-0.022482189429712297,0.006124939549265504,-0.03641337928657519,0.053034968154696105,0.022919188535910337,-0.018204540273805987,0.06850992880975895,0.005317402141658615,-0.0035915677151848566,0.016313924917369563,0.6,False,0.006789535548717904,-0.008174626946406683,0.025823683518248722,0.5,False,0.0008290845287196905,-0.020546565928526304,0.01999944619129152,0.5666666666666667,False,-0.02326928250896082,-0.03026344462707391,-0.015780396212225642,0.012914475097983404,-0.026830603549181868,0.05584004892216397,0.023748273064630024,-0.008969233339434966,0.05915435670147733,0.005049740134731336,0.0016403042334379803,0.008537083176071072,0.6666666666666666,False,0.002764384189950748,-0.01832430314608295,0.024906016000876406,0.5666666666666667,False,-0.002090155857172588,-0.02173048061943984,0.016225028290260707,0.5666666666666667,False,True,False,True,"robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairSIN,GIN,pokec_n,GIN,robustness,native,systematic,controlled_fixed_reference,False,,complete,30,-0.029189582645045474,-0.03579005183827122,-0.02334690804804728,-0.0007202447249174571,-0.04043249357132041,0.04258116911839494,0.016382189171370336,-0.022020477347527195,0.05715657025377771,0.007805258287630364,0.00038223521196350055,0.017172657197852517,0.6666666666666666,False,0.014743816585292613,-0.00253484149846734,0.03182386022140933,0.7,False,0.006587111920516275,-0.008809909710371627,0.021535932061454054,0.6333333333333333,False,-0.02138432435741511,-0.027413057955294504,-0.015241984462329166,0.014023571860375148,-0.026397480191830566,0.05517065175896642,0.02296930109188661,-0.011934586234317117,0.05857839469250096,0.004202303722942716,0.0007036660051928638,0.008232860264400734,0.7333333333333333,False,0.0002684954797303472,-0.015231198966683188,0.014187141023479743,0.5333333333333333,False,0.005864892755469534,-0.01030183595689568,0.0222969831065368,0.6333333333333333,False,True,False,True,"native protocol for the method arms only: the baseline is the fixed controlled reference trained at H = 200, so tau_I is a within-protocol contrast while tau_nonint and tau_pkg are measured against that fixed reference and are not a same-protocol B -> M contrast; robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairSIN,GIN,pokec_z,GIN,robustness,controlled,,same_protocol,False,,complete,30,0.0043002810900655535,-0.007148713033188339,0.014251853656292581,0.022556853362704708,-0.016488300555087265,0.061809291110353694,0.02006088390706624,-0.016934652018064895,0.05628902489890137,0.0053110724249815925,-0.00220515838472668,0.013926776209073932,0.5666666666666667,False,0.004171211573977173,-0.01016040148007352,0.019262728958206878,0.5333333333333333,False,0.004978678147003007,-0.007730843378086347,0.01743106623971851,0.6,False,0.009611353515047145,0.0026346110528287733,0.016414204710552785,0.02672806493668188,-0.004822138564599597,0.060533637980243,0.02503956205406925,-0.007546277905418728,0.05968372591528403,0.006785152229125317,0.002357893827337459,0.01296338765660421,0.7333333333333333,False,-0.00314171223524888,-0.02133288024857619,0.01555865128401876,0.5666666666666667,False,-0.00022007633582881735,-0.016212045612044406,0.01367586499090821,0.5666666666666667,False,False,True,True,"robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairSIN,GIN,pokec_z,GIN,robustness,native,systematic,controlled_fixed_reference,False,,complete,30,0.004414984383148194,-0.004750248821289256,0.01356665567360166,0.030458364955846053,-0.005363085676665963,0.06545534875010312,0.025075440055501122,-0.01253737482055201,0.06272603013214324,0.008126674183076348,0.0028492820948129685,0.01420259256504399,0.6666666666666666,False,-0.008738490782655687,-0.024790743006359344,0.006095305228708432,0.5666666666666667,False,-0.002026899267642952,-0.014571979521372999,0.009078596995280469,0.5666666666666667,False,0.012541658566224542,0.004954886836841405,0.01975659581601207,0.021719874173190372,-0.008677852863743354,0.05331848404621355,0.023048540787858177,-0.009645551298412153,0.05746763158206238,0.006857701059190298,0.002228306834434404,0.012583859333688633,0.8666666666666667,False,-0.004416467368461404,-0.02474975761753365,0.016023828789438293,0.6,False,-0.00405618435346363,-0.023284606672710068,0.015345422341339062,0.5666666666666667,False,False,True,True,"native protocol for the method arms only: the baseline is the fixed controlled reference trained at H = 200, so tau_I is a within-protocol contrast while tau_nonint and tau_pkg are measured against that fixed reference and are not a same-protocol B -> M contrast; robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairSIN,SAGE,bail,SAGE,robustness,controlled,,same_protocol,False,,complete,30,0.10561278977754517,0.0563603327620434,0.15346462917747,-0.03199975494437541,-0.07661394416792766,0.009228267044957196,-0.03680107230123199,-0.07041629932795668,-0.008213576118119133,0.013057227717013635,0.0019957526811979934,0.025719937333485352,0.7333333333333333,False,-0.00240061148278458,-0.012776542670874842,0.007108463481032298,0.5666666666666667,False,-0.004977227658259668,-0.013970977472419226,0.004644723395465379,0.6666666666666666,False,0.11867001749455879,0.07110739450587182,0.16567089555470352,-0.03440036642716,-0.08217767456394151,0.010834188899303666,-0.04177829995949167,-0.07831582903368153,-0.014605369294533679,-0.0006114709255636619,-0.007158132425238678,0.004323141869570955,0.5,False,0.000494573255477019,-0.013659236498243533,0.013778575125889855,0.5,False,-0.0037262945348308426,-0.021287870175524685,0.008149533543531024,0.6,False,True,True,True,"robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairSIN,SAGE,bail,SAGE,robustness,native,systematic,controlled_fixed_reference,False,,complete,30,0.10663789745402896,0.056870076705783264,0.15543292830929806,-0.03126248940843165,-0.07612694835633649,0.009741124470893963,-0.03672646488903054,-0.07046362905260285,-0.00842756973873239,0.011077352199294085,-0.0005762965437404629,0.02642580414895014,0.6333333333333333,False,-0.0034206464700712305,-0.011880510697707727,0.005325656611182077,0.6666666666666666,False,-0.0010277055833822029,-0.016331230002788986,0.01140404094781766,0.6,False,0.11771524965332306,0.07121556061668191,0.16328562866191879,-0.03468313587850288,-0.08355992585105224,0.0091826799011755,-0.03775417047241273,-0.08197553293690639,-0.007440545835067738,0.00086713880037023,-0.005124154958985456,0.005545499867221992,0.5333333333333333,False,-0.0018617816204766504,-0.01035964780258457,0.00718900557667073,0.5333333333333333,False,-0.002684174019895876,-0.020449155625717627,0.01096001343657116,0.5333333333333333,False,True,True,True,"native protocol for the method arms only: the baseline is the fixed controlled reference trained at H = 200, so tau_I is a within-protocol contrast while tau_nonint and tau_pkg are measured against that fixed reference and are not a same-protocol B -> M contrast; robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairSIN,SAGE,credit,SAGE,robustness,controlled,,same_protocol,False,,complete,30,0.029086583767267457,0.02246784945383245,0.03536144268256473,0.08245840474003083,0.0512631716592931,0.11094243091023658,0.08671362895959304,0.058197766188367174,0.11356934561998487,-0.013969538080959095,-0.017042156417379897,-0.010570431251347368,0.9666666666666667,True,-0.04939466196833363,-0.08824233684502365,-0.012591379912325902,0.5666666666666667,False,-0.03830089815519702,-0.07029061325579374,-0.008477390894458842,0.6333333333333333,False,0.015117045686308362,0.008833546271417275,0.021397938434965534,0.033063742771697206,-0.013763242011984244,0.07365698387318723,0.04841273080439604,0.00457248299462068,0.08665567642732995,-0.008975536741395288,-0.010597369497015502,-0.007478923721950983,1.0,False,-0.019555510789817966,-0.05653975848226877,0.013027108603485441,0.5333333333333333,False,-0.03345170529160314,-0.07489503290794824,0.004117293855956206,0.5333333333333333,False,True,True,True,"robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairSIN,SAGE,credit,SAGE,robustness,native,systematic,controlled_fixed_reference,False,,complete,30,0.029510702148905683,0.02354549722594847,0.03532585864846465,0.06676025300251846,0.04013066555348864,0.09486304059794531,0.07237585704031288,0.04702592719194415,0.09919367267876361,-0.015536198579894503,-0.02030096275429895,-0.011589086935668508,1.0,True,-0.025383226909122217,-0.07027871072501313,0.016119201348754848,0.5666666666666667,False,-0.020152974672961985,-0.05479215904858188,0.011876640408918688,0.5666666666666667,False,0.01397450356901118,0.006134123963899386,0.021566122327403865,0.041377026093396246,-0.006643113401202025,0.0900120185757869,0.052222882367350905,0.011308986815914183,0.09575939376102505,-0.009210056724896172,-0.010792270879877264,-0.007525666774576158,1.0,False,-0.007642806148945773,-0.03692573297222329,0.020438848451584682,0.5666666666666667,False,-0.010756640400438423,-0.043930253700508154,0.01909579797758926,0.6,False,True,True,True,"native protocol for the method arms only: the baseline is the fixed controlled reference trained at H = 200, so tau_I is a within-protocol contrast while tau_nonint and tau_pkg are measured against that fixed reference and are not a same-protocol B -> M contrast; robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairSIN,SAGE,german,SAGE,robustness,controlled,,same_protocol,False,,complete,30,0.009010793650793662,-0.017772857142857132,0.032199555555555544,0.22498540098371414,0.10625969367064299,0.328943159857739,0.18462134315901305,0.08075433737295154,0.2821417961253651,-0.015032380952380957,-0.04992800000000003,0.015779873015872997,0.6333333333333333,False,0.004527492260862148,-0.050592511161790546,0.05527503297873214,0.5517241379310345,False,0.013744389771274925,-0.036680894682341,0.06145301898537186,0.6333333333333333,False,-0.006021587301587294,-0.04239885714285714,0.029815396825396825,0.22951289324457633,0.09805981498564859,0.3558128679079766,0.19836573293028795,0.07628493642285519,0.315139908823902,-0.0018463492063491996,-0.03296552380952381,0.023964698412698444,0.5666666666666667,False,0.024143076803195176,-0.057148624930529184,0.11577553776310483,0.6206896551724138,False,0.03931610464516774,-0.03530273347163927,0.12275368347338932,0.6206896551724138,False,False,True,True,"robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairSIN,SAGE,german,SAGE,robustness,native,systematic,controlled_fixed_reference,False,,complete,30,0.009010793650793662,-0.017772857142857132,0.032199555555555544,0.22498540098371414,0.10625969367064299,0.328943159857739,0.18462134315901305,0.08075433737295154,0.2821417961253651,-0.023014603174603188,-0.05437980952380954,0.005677777777777757,0.6,False,0.015799809622661875,-0.03316931381392468,0.06439979005299817,0.6333333333333333,False,0.01446621865058078,-0.026883329593066566,0.05946686708459975,0.5666666666666667,False,-0.014003809523809526,-0.04423504761904764,0.015815365079365075,0.240785210606376,0.10965905600683559,0.3683004661371605,0.19908756180959383,0.0775992894935752,0.3203951801358841,-0.007476825396825393,-0.04039422222222221,0.022583301587301596,0.5333333333333333,False,0.044765020143518526,0.007514808236736597,0.0902354708353676,0.5666666666666667,False,0.05487090772479202,0.01126870192521451,0.10667680427593615,0.5333333333333333,False,False,True,True,"native protocol for the method arms only: the baseline is the fixed controlled reference trained at H = 200, so tau_I is a within-protocol contrast while tau_nonint and tau_pkg are measured against that fixed reference and are not a same-protocol B -> M contrast; robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairSIN,SAGE,pokec_n,SAGE,robustness,controlled,,same_protocol,False,,complete,30,-0.03251347487286933,-0.04000298717044142,-0.02590037173340363,0.02458538883820963,-0.017943442000931082,0.06840652068643563,0.023773292153747506,-0.025146793244580638,0.07033415320804934,-0.00012771069823162747,-0.006663082234551252,0.006282444877425529,0.6,False,0.0019621394150995354,-0.014932755920487274,0.0189672734893712,0.5333333333333333,False,0.009849867982795257,-0.00889891193813469,0.031463216885530935,0.6333333333333333,False,-0.032641185571100954,-0.03919380956435432,-0.026412824412218136,0.026547528253309163,-0.01550008812167199,0.07529338792884611,0.03362316013654276,-0.014795030818733176,0.08496462629194135,-0.004077805691336049,-0.007472152880209216,-0.00040234317512175,0.7333333333333333,False,-0.00757879154681901,-0.0255575337015218,0.010679735157087733,0.5925925925925926,False,-0.009084382175968896,-0.028748813294074325,0.009905693781062992,0.5384615384615384,False,True,True,True,"robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairSIN,SAGE,pokec_n,SAGE,robustness,native,systematic,controlled_fixed_reference,False,,complete,30,-0.03252499453588632,-0.03997420122444865,-0.025966211127775436,0.02460802326012946,-0.018735304749925727,0.06908839280529624,0.023654463242917572,-0.025702862497011432,0.07077274128533902,-0.00014188858418080115,-0.006697887872524985,0.006362027157773758,0.6666666666666666,False,0.0023061758144809256,-0.014504688406415804,0.018975929877860377,0.5333333333333333,False,0.010487929304130606,-0.008166044672565887,0.03158511251455486,0.6333333333333333,False,-0.032666883120067124,-0.039280471249116586,-0.026397029449976166,0.026914199074610384,-0.014909613887683,0.07550988745094193,0.03414239254704818,-0.013525726896895579,0.08500910448162884,-0.00407766801342991,-0.007472058619736261,-0.00040205552831811784,0.7333333333333333,False,-0.0076258061213371085,-0.025610233132626368,0.010630820202096202,0.5925925925925926,False,-0.009084382175968896,-0.028748813294074325,0.009905693781062992,0.5384615384615384,False,True,True,True,"native protocol for the method arms only: the baseline is the fixed controlled reference trained at H = 200, so tau_I is a within-protocol contrast while tau_nonint and tau_pkg are measured against that fixed reference and are not a same-protocol B -> M contrast; robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairSIN,SAGE,pokec_z,SAGE,robustness,controlled,,same_protocol,False,,complete,30,-0.015357614639438744,-0.027543355604915547,-0.0025318098873912103,0.04142326858810787,0.002366363561589274,0.08075418573659376,0.036260850660263765,0.002676368036380055,0.07096133381964129,-0.0028323524916814002,-0.006572355124722652,0.0008922842176877124,0.6,False,-0.003426633735740707,-0.011812785617840443,0.003967472330479731,0.5333333333333333,False,-0.004007303656210586,-0.010767011743475108,0.002562604057296054,0.6206896551724138,False,-0.018189967131120144,-0.02892096170068469,-0.007180987142202624,0.03799663485236716,0.00197891469024361,0.07445598190110793,0.03225354700405317,0.0019360149568158449,0.06371801061359857,0.0016881571378402035,-0.0008406087138069136,0.004856659756285692,0.5,False,0.0098857724947733,-0.004411361176156396,0.027217079131883856,0.6818181818181818,False,0.009092706876275218,-0.0013513317822808157,0.022692056715433846,0.6363636363636364,False,True,True,True,"robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairSIN,SAGE,pokec_z,SAGE,robustness,native,systematic,controlled_fixed_reference,False,,complete,30,-0.015415745706274948,-0.027606528484380607,-0.0025435145531249163,0.04147493314294685,0.0023437322557691913,0.08073039594445851,0.036495874625002464,0.002907067378460025,0.07108960192912163,-0.0032610357990048968,-0.006611014204585816,-0.00015203248251435982,0.6333333333333333,False,-0.003461331373382784,-0.011883948935953324,0.003926423184004784,0.5333333333333333,False,-0.003509262916457046,-0.010805265520622704,0.0036586595040402703,0.5862068965517241,False,-0.018676781505279846,-0.02958170538851881,-0.00751745271769108,0.038013601769564066,0.001914548675967984,0.07449319783939369,0.03298661170854541,0.0024702590982546894,0.06405257016166438,0.0016885842721318914,-0.0008394824069833522,0.004856495392340721,0.5,False,0.0098857724947733,-0.004411361176156396,0.027217079131883856,0.6818181818181818,False,0.009092706876275218,-0.0013513317822808157,0.022692056715433846,0.6363636363636364,False,True,True,True,"native protocol for the method arms only: the baseline is the fixed controlled reference trained at H = 200, so tau_I is a within-protocol contrast while tau_nonint and tau_pkg are measured against that fixed reference and are not a same-protocol B -> M contrast; robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairVGNN,GCN,bail,default,primary,controlled,,same_protocol,True,,complete,30,0.11368471555143321,0.06577196311053668,0.16243437714919304,-0.029702337571509287,-0.04088219029388956,-0.018930733166502636,-0.00680779786838277,-0.019217905517492043,0.00479053791686898,-0.04213808928704445,-0.062323884313722495,-0.026824069306947144,1.0,True,0.006893771339994484,-0.002756453659066201,0.01651663449996371,0.6666666666666666,False,-0.0054177356661364645,-0.011927240429787583,0.0010499453272957823,0.6333333333333333,False,0.07154662626438876,0.02330434720844698,0.11798666108450445,-0.022808566231514803,-0.038574564548723135,-0.007017315738093412,-0.012225533534519233,-0.027643348960826382,0.0022720718464986824,-0.05728458134485149,-0.07727833377784006,-0.04226808549119967,1.0,True,0.00045102040589101026,-0.017220286460176742,0.018705492191535767,0.5,False,-0.008331371907159291,-0.016665035039609182,-0.0006215883176951197,0.6,False,True,True,True,
FairVGNN,GCN,bail,default,primary,native,targeted,controlled_fixed_reference,False,,complete,30,0.11366687469834767,0.06577195043539977,0.16238079352606938,-0.029822616541119448,-0.04112490732113085,-0.018985766601123742,-0.006989016733360244,-0.019372992573957557,0.00468892475551893,-0.0265565929078926,-0.03906145729062393,-0.01756144794769286,0.9333333333333333,True,0.0031596527795047383,-0.005685342115111214,0.012063531844176004,0.5666666666666667,False,-0.004224539656876114,-0.01166942387017694,0.0036000664652390793,0.6333333333333333,False,0.08711028179045507,0.04047098377365643,0.13301176271837584,-0.02666296376161471,-0.04333772431167358,-0.01061350893062979,-0.011213556390236355,-0.02845788847728715,0.005774729072430592,-0.03645695580902002,-0.05109848244970251,-0.025538389593722146,1.0,True,-0.0016394289043615768,-0.014664026660020932,0.010872434690604884,0.5,False,-0.002895376314762196,-0.008467924687882789,0.0024926943998706667,0.5666666666666667,False,True,True,True,"native protocol for the method arms only: the baseline is the fixed controlled reference trained at H = 200, so tau_I is a within-protocol contrast while tau_nonint and tau_pkg are measured against that fixed reference and are not a same-protocol B -> M contrast"
FairVGNN,GCN,credit,default,primary,controlled,,same_protocol,True,,complete,30,0.01294310789054406,0.005538151451135085,0.020463820571719433,0.03884063160321855,0.014014933939953175,0.061453602289905165,0.047750267186455427,0.020787604576901327,0.07228117511712932,-0.011991887558647196,-0.01588722491720773,-0.008962761273334813,1.0,True,-0.00013312788501763096,-0.04062605295153171,0.03295973086572659,0.5333333333333333,False,-0.01385562841854202,-0.059914218234453254,0.02077670631141013,0.5333333333333333,False,0.0009512203318968627,-0.005783537546124247,0.008246757546621644,0.03870750371820091,0.0030480348518713745,0.0702032369888987,0.033894638767913404,-0.007031680051526784,0.0680939699302334,-0.021833264724632817,-0.0334615029082418,-0.0164485297408311,1.0,True,-0.032217617058758675,-0.08407533027686014,0.017467674757594136,0.5333333333333333,False,-0.035701857066526885,-0.09855390188160966,0.024822741910708435,0.5,False,True,True,True,
FairVGNN,GCN,credit,default,primary,native,targeted,controlled_fixed_reference,False,,complete,30,0.008914019383875638,0.0024642805630433404,0.015802997245641895,0.10402239493070245,0.08170849565074219,0.12583222440465539,0.10197539835338933,0.07800558161866132,0.12578465581578108,-0.01812627592145578,-0.02641274369891261,-0.011366646787514978,0.9333333333333333,True,0.03194704861142296,0.013828328299216685,0.0500189450246162,0.8,True,0.020023331103441566,0.0035915193802339997,0.03775667777593863,0.7,False,-0.009212256537580144,-0.018676695456177672,0.0002930632510300483,0.1359694435421254,0.1118836670215373,0.16025522940275966,0.12199872945683093,0.09442395584945965,0.14977102393875913,-0.01593374033479877,-0.022049906285227745,-0.010573055375047073,1.0,True,-0.02582217106974055,-0.07493444399621946,0.029587032660089784,0.6666666666666666,False,-0.037019307051316966,-0.09460289739805867,0.025937648301480973,0.6666666666666666,False,False,True,True,"native protocol for the method arms only: the baseline is the fixed controlled reference trained at H = 200, so tau_I is a within-protocol contrast while tau_nonint and tau_pkg are measured against that fixed reference and are not a same-protocol B -> M contrast"
FairVGNN,GCN,german,default,primary,controlled,,same_protocol,True,,complete,30,-0.0428926984126984,-0.07788177777777776,-0.009480095238095244,0.04559348515543229,-0.05949467454706842,0.1665994535938338,0.017190649876972074,-0.0928311597676896,0.14948969743452922,0.012540952380952375,-0.01662596825396825,0.03803999999999996,0.6333333333333333,False,-0.0028977891748784984,-0.11017069196887114,0.1032608714638966,0.6,False,-0.002549478763136451,-0.11736615931715477,0.11435089355097831,0.5,False,-0.030351746031746032,-0.060434349206349214,0.003474126984126967,0.0426956959805538,-0.03181350258142067,0.12473380729317485,0.014641171113835616,-0.0575851189772599,0.09362260734213891,-0.008223492063492066,-0.03466012698412697,0.015372761904761887,0.5333333333333333,False,-0.06279553415345118,-0.17734553929723937,0.04559609389212559,0.6666666666666666,False,-0.07265702090528883,-0.19620712885154062,0.047042865859257224,0.6666666666666666,False,True,True,True,
FairVGNN,GCN,german,default,primary,native,targeted,controlled_fixed_reference,False,,complete,30,-0.0003784126984126927,-0.013476920634920647,0.013508952380952373,0.13231059531115033,0.06487852095086082,0.20304030257751784,0.12407997517564945,0.055576215785812,0.19649440468149434,-0.14089142857142858,-0.1792982857142857,-0.09879295238095234,0.9333333333333333,True,0.19028410555557157,0.08674609253282986,0.29113178445590326,0.9310344827586207,True,0.14933964373574485,0.06868013890100955,0.2283814954239674,0.9285714285714286,True,-0.14126984126984127,-0.17724990476190483,-0.10220304761904764,0.3225947008667219,0.18442713392985216,0.45683634340543944,0.2734196189113943,0.14746604942287192,0.39469296532309744,-0.04108825396825397,-0.07728863492063491,-0.011945333333333343,0.7666666666666667,True,0.16559994187278437,0.06156823329974036,0.2770200951954204,0.8620689655172413,True,0.1563776067992209,0.0645325245653817,0.2515146821920257,0.9629629629629629,True,False,False,False,"native protocol for the method arms only: the baseline is the fixed controlled reference trained at H = 200, so tau_I is a within-protocol contrast while tau_nonint and tau_pkg are measured against that fixed reference and are not a same-protocol B -> M contrast"
FairVGNN,GCN,bail,GCNspmm,robustness,controlled,,same_protocol,False,,complete,30,0.11298918056690739,0.06560887029039746,0.15942402822674862,-0.034797110236639915,-0.05006696591256336,-0.020075756664733848,-0.01722656181100279,-0.031886038386788766,-0.0012790128902124423,-0.04081154293947362,-0.058711119695128364,-0.02732313664008046,0.9666666666666667,True,0.008108139796816537,-0.0023151625145326625,0.018091869838126756,0.6333333333333333,False,-0.0033673893856575694,-0.012444231598772,0.005715789196862666,0.5333333333333333,False,0.07217763762743376,0.02373183788401043,0.118553339112558,-0.026688970439823385,-0.04414800525386268,-0.008181136796998625,-0.020593951196660364,-0.040300406063044504,0.000308027213430131,-0.057481554566799216,-0.07967815172779812,-0.04206095517982302,1.0,True,-0.003806747223141797,-0.02400842685610999,0.017133169977840902,0.5666666666666667,False,-0.003452955921401434,-0.018138794999010475,0.011011514823569117,0.5,False,True,True,True,"robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairVGNN,GCN,german,GCNspmm,robustness,controlled,,same_protocol,False,,complete,30,-0.04347174603174602,-0.07307165079365079,-0.015432317460317445,0.06496958073851311,-0.01696329883230712,0.14538541220464946,0.04345144483325245,-0.039918430289225634,0.134980589569161,0.02267428571428571,0.010372000000000003,0.037015936507936505,0.8666666666666667,True,0.046062953301798264,-0.014340120221842985,0.11691299462315327,0.6,False,0.0637736724477025,0.004359422781080548,0.14019735771436237,0.7,False,-0.020797460317460315,-0.044741714285714294,0.004547428571428579,0.11103253404031138,0.04104452280490276,0.1826014862353289,0.10722511728095493,0.03482402817524765,0.18466794658687952,-0.0025777777777777787,-0.01595942857142857,0.010458857142857134,0.5,False,-0.0011343162126442531,-0.07559149685185343,0.06850233924553574,0.5172413793103449,False,0.0029350293663564725,-0.07556628598868625,0.08294522055335135,0.5333333333333333,False,True,True,False,"robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
