comparison_type,method,backbone,dataset,configuration,x_name,x_mean,x_lo,x_hi,x_resolved,y_name,y_mean,y_lo,y_hi,y_resolved,sign_changed,resolution_changed,abs_shift,configuration_role,task_adaptation
bce_vs_auc_selector,FairGNN,GCN,pokec_z_g,default,bce_selected_tau_I_negDP,0.001159880801971113,-0.006453273147355571,0.009015444117404216,False,auc_selected_tau_I_negDP,-0.005108902504086717,-0.009811322382567787,-0.0008144015645815587,False,True,False,0.00626878330605783,primary,
bce_vs_auc_selector,FairGNN,GAT,pokec_n,upstreamGAT,bce_selected_tau_I_negDP,0.048300305191206386,-0.024393722126395512,0.12772512291997404,False,auc_selected_tau_I_negDP,-0.0138699343739243,-0.049696347752165894,0.02017498797732771,False,True,False,0.06217023956513069,robustness,
bce_vs_auc_selector,FairGNN,GAT,pokec_z,upstreamGAT,bce_selected_tau_I_negDP,-0.01503815954166927,-0.09397882262123981,0.05920265795646685,False,auc_selected_tau_I_negDP,0.020138628363790614,-0.049452379739088066,0.09703207483998544,False,True,False,0.03517678790545989,robustness,
bce_vs_auc_selector,FairGNN,GCN,pokec_n,upstreamGCN,bce_selected_tau_I_negDP,0.025543386390073988,-0.018719050979339943,0.07529416953653298,False,auc_selected_tau_I_negDP,0.028757706588367248,-0.016086798727322847,0.07760540509499646,False,False,False,0.00321432019829326,robustness,
bce_vs_auc_selector,FairGNN,GCN,pokec_z,upstreamGCN,bce_selected_tau_I_negDP,0.028115864297815787,-0.0028552843979670756,0.06116887270116025,False,auc_selected_tau_I_negDP,0.03609185673486563,0.005040653018749506,0.0667212359522455,False,False,False,0.007975992437049845,robustness,
bce_vs_auc_selector,FairSIN,GCN,bail,GCN,bce_selected_tau_I_negDP,0.0050636385218032895,0.0007927297091039685,0.010039506938718525,False,auc_selected_tau_I_negDP,0.010234903896414856,-0.005649229523393816,0.026012922259262935,False,False,False,0.005171265374611566,primary,
bce_vs_auc_selector,FairSIN,GCN,credit,GCN,bce_selected_tau_I_negDP,0.07656166495356928,0.05502304092388726,0.09850948563704924,True,auc_selected_tau_I_negDP,0.11747454481156867,0.10832356306666133,0.12777354803692076,True,False,False,0.04091287985799939,primary,
bce_vs_auc_selector,FairSIN,GCN,german,GCN,bce_selected_tau_I_negDP,0.17890743199046613,0.08268979502894816,0.2758666299799678,True,auc_selected_tau_I_negDP,0.17809765617085097,0.07976996299286777,0.29148138853876404,True,False,False,0.0008097758196151661,primary,
bce_vs_auc_selector,FairSIN,GCN,pokec_n,GCN,bce_selected_tau_I_negDP,-0.001908624742727676,-0.01827734634291023,0.010588651790492743,False,auc_selected_tau_I_negDP,0.016968883955490992,0.0034511360317575237,0.03396494205957585,True,True,True,0.018877508698218668,primary,
bce_vs_auc_selector,FairSIN,GCN,pokec_z,GCN,bce_selected_tau_I_negDP,0.01781659615580084,0.010381576838153555,0.02759849609030877,True,auc_selected_tau_I_negDP,0.017165273197880773,0.007971867224744364,0.02882913642543777,True,False,False,0.000651322957920069,primary,
bce_vs_auc_selector,FairSIN,GIN,bail,GIN,bce_selected_tau_I_negDP,0.00024102766412774045,-0.008858769000315058,0.009053222502608498,False,auc_selected_tau_I_negDP,-0.0001860472628712607,-0.006926290561339383,0.006044134062581522,False,True,False,0.00042707492699900116,robustness,
bce_vs_auc_selector,FairSIN,GIN,credit,GIN,bce_selected_tau_I_negDP,0.06049274789960298,0.04591178022439678,0.07738236238611523,True,auc_selected_tau_I_negDP,-0.04958819249850907,-0.13133734630407437,0.016910955379887894,False,True,True,0.11008094039811206,robustness,
bce_vs_auc_selector,FairSIN,GIN,german,GIN,bce_selected_tau_I_negDP,0.0013284817005857327,-0.026310540546647287,0.03207605686921531,False,auc_selected_tau_I_negDP,-0.021136730904774418,-0.09037296233240795,0.04645441500185373,False,True,False,0.02246521260536015,robustness,
